LB,gap,legend
LB_lvl_symm,0.1290824261275272,inversion-driven (symmetric)
LB_first,0.023148148148148147,min size first element aligned
LB_last,0.1095679012345679,min size last element aligned
LB_levels,0.11882716049382716,inversions-driven LB
LB_lvl_symm,0.11882716049382716,inversion-driven (symmetric)
LB_first,0.009900990099009901,min size first element aligned
LB_last,0.13861386138613863,min size last element aligned
LB_levels,0.13366336633663367,inversions-driven LB
LB_lvl_symm,0.13366336633663367,inversion-driven (symmetric)
LB_first,0.034528552456839307,min size first element aligned
LB_last,0.3160690571049137,min size last element aligned
LB_levels,0.07835325365205843,inversions-driven LB
LB_lvl_symm,0.07835325365205843,inversion-driven (symmetric)
LB_first,0.00995575221238938,min size first element aligned
LB_last,0.2975663716814159,min size last element aligned
LB_levels,0.06415929203539823,inversions-driven LB
LB_lvl_symm,0.06415929203539823,inversion-driven (symmetric)
LB_first,0.10625,min size first element aligned
LB_last,0.05,min size last element aligned
LB_levels,0.196875,inversions-driven LB
LB_lvl_symm,0.196875,inversion-driven (symmetric)
LB_first,0.0019860973187686196,min size first element aligned
LB_last,0.48957298907646474,min size last element aligned
LB_levels,0.14597815292949354,inversions-driven LB
LB_lvl_symm,0.14597815292949354,inversion-driven (symmetric)
LB_first,0.0189873417721519,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.21518987341772153,inversions-driven LB
LB_lvl_symm,0.21518987341772153,inversion-driven (symmetric)
LB_first,0.02100656455142232,min size first element aligned
LB_last,0.05514223194748359,min size last element aligned
LB_levels,0.062144420131291025,inversions-driven LB
LB_lvl_symm,0.062144420131291025,inversion-driven (symmetric)
LB_first,0.0038314176245210726,min size first element aligned
LB_last,0.3611111111111111,min size last element aligned
LB_levels,0.0871647509578544,inversions-driven LB
LB_lvl_symm,0.0871647509578544,inversion-driven (symmetric)
LB_first,0.0005938242280285036,min size first element aligned
LB_last,0.026128266033254157,min size last element aligned
LB_levels,0.060570071258907364,inversions-driven LB
LB_lvl_symm,0.060570071258907364,inversion-driven (symmetric)
LB_first,0.0015748031496062992,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.10708661417322834,inversions-driven LB
LB_lvl_symm,0.10708661417322834,inversion-driven (symmetric)
LB_first,0.005500550055005501,min size first element aligned
LB_last,0.028602860286028604,min size last element aligned
LB_levels,0.08690869086908691,inversions-driven LB
LB_lvl_symm,0.08690869086908691,inversion-driven (symmetric)
LB_first,0.018001800180018002,min size first element aligned
LB_last,0.21242124212421243,min size last element aligned
LB_levels,0.029252925292529253,inversions-driven LB
LB_lvl_symm,0.029252925292529253,inversion-driven (symmetric)
LB_first,0.03079416531604538,min size first element aligned
LB_last,0.6171799027552675,min size last element aligned
LB_levels,0.040842787682333875,inversions-driven LB
LB_lvl_symm,0.040842787682333875,inversion-driven (symmetric)
LB_first,0.012471655328798186,min size first element aligned
LB_last,0.30385487528344673,min size last element aligned
LB_levels,0.08049886621315193,inversions-driven LB
LB_lvl_symm,0.08049886621315193,inversion-driven (symmetric)
LB_first,0.001890359168241966,min size first element aligned
LB_last,0.04158790170132325,min size last element aligned
LB_levels,0.08695652173913043,inversions-driven LB
LB_lvl_symm,0.08695652173913043,inversion-driven (symmetric)
LB_first,0.009943181818181818,min size first element aligned
LB_last,0.390625,min size last element aligned
LB_levels,0.12215909090909091,inversions-driven LB
LB_lvl_symm,0.12215909090909091,inversion-driven (symmetric)
LB_first,0.03419972640218878,min size first element aligned
LB_last,0.07797537619699042,min size last element aligned
LB_levels,0.08481532147742818,inversions-driven LB
LB_lvl_symm,0.08481532147742818,inversion-driven (symmetric)
LB_first,0.013435700575815739,min size first element aligned
LB_last,0.11900191938579655,min size last element aligned
LB_levels,0.16122840690978887,inversions-driven LB
LB_lvl_symm,0.16122840690978887,inversion-driven (symmetric)
LB_first,0.011843079200592153,min size first element aligned
LB_last,0.23760177646188008,min size last element aligned
LB_levels,0.08216136195410807,inversions-driven LB
LB_lvl_symm,0.08216136195410807,inversion-driven (symmetric)
LB_first,0.0006968641114982578,min size first element aligned
LB_last,0.15261324041811847,min size last element aligned
LB_levels,0.08292682926829269,inversions-driven LB
LB_lvl_symm,0.08292682926829269,inversion-driven (symmetric)
