LB,gap,legend
LB_last,0.02029520295202952,min size last element aligned
LB_last,0.0036695003509521484,timelog
LB_levels,0.08302583025830258,inversions-driven LB
LB_levels,0.00022554397583007812,timelog
simpl_BB,0.08374834060668945,timelog
LB_first,0.005208333333333333,min size first element aligned
LB_first,0.0003104209899902344,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003815174102783203,timelog
LB_levels,0.109375,inversions-driven LB
LB_levels,0.00022602081298828125,timelog
simpl_BB,0.18404221534729004,timelog
LB_first,0.005780346820809248,min size first element aligned
LB_first,0.00033092498779296875,timelog
LB_last,0.3063583815028902,min size last element aligned
LB_last,0.0035774707794189453,timelog
LB_levels,0.0968208092485549,inversions-driven LB
LB_levels,0.0002446174621582031,timelog
simpl_BB,0.13303780555725098,timelog
LB_first,0.001639344262295082,min size first element aligned
LB_first,0.0003304481506347656,timelog
LB_last,0.6098360655737705,min size last element aligned
LB_last,0.003614187240600586,timelog
LB_levels,0.0726775956284153,inversions-driven LB
LB_levels,0.0002460479736328125,timelog
simpl_BB,0.05613088607788086,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00028443336486816406,timelog
LB_last,0.15062388591800357,min size last element aligned
LB_last,0.0036454200744628906,timelog
LB_levels,0.06951871657754011,inversions-driven LB
LB_levels,0.00022745132446289062,timelog
simpl_BB,0.10463309288024902,timelog
LB_first,0.03477344573234984,min size first element aligned
LB_first,0.00032138824462890625,timelog
LB_last,0.018967334035827187,min size last element aligned
LB_last,0.0035507678985595703,timelog
LB_levels,0.07481559536354057,inversions-driven LB
LB_levels,0.0002593994140625,timelog
simpl_BB,0.12157011032104492,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00030517578125,timelog
LB_last,0.027860696517412936,min size last element aligned
LB_last,0.0035910606384277344,timelog
LB_levels,0.12238805970149254,inversions-driven LB
LB_levels,0.00022149085998535156,timelog
simpl_BB,0.06305050849914551,timelog
LB_first,0.0004374453193350831,min size first element aligned
LB_first,0.00044035911560058594,timelog
LB_last,0.3937007874015748,min size last element aligned
LB_last,0.0039157867431640625,timelog
LB_levels,0.06299212598425197,inversions-driven LB
LB_levels,0.00024008750915527344,timelog
simpl_BB,0.10210776329040527,timelog
LB_first,0.011058451816745656,min size first element aligned
LB_first,0.0003116130828857422,timelog
LB_last,0.27014218009478674,min size last element aligned
LB_last,0.003691434860229492,timelog
LB_levels,0.0995260663507109,inversions-driven LB
LB_levels,0.00024127960205078125,timelog
simpl_BB,0.06884622573852539,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0003018379211425781,timelog
LB_last,0.24822695035460993,min size last element aligned
LB_last,0.0036537647247314453,timelog
LB_levels,0.07801418439716312,inversions-driven LB
LB_levels,0.0002315044403076172,timelog
simpl_BB,0.07660174369812012,timelog
LB_first,0.005738880918220947,min size first element aligned
LB_first,0.0004010200500488281,timelog
LB_last,0.06025824964131994,min size last element aligned
LB_last,0.0036683082580566406,timelog
LB_levels,0.11764705882352941,inversions-driven LB
LB_levels,0.00021982192993164062,timelog
simpl_BB,0.06055879592895508,timelog
LB_first,0.0,min size first element aligned
LB_first,0.000286102294921875,timelog
LB_last,0.09126984126984126,min size last element aligned
LB_last,0.0035963058471679688,timelog
LB_levels,0.35714285714285715,inversions-driven LB
LB_levels,0.00020599365234375,timelog
simpl_BB,0.06416702270507812,timelog
LB_first,0.006876790830945559,min size first element aligned
LB_first,0.00031495094299316406,timelog
LB_last,0.46418338108882523,min size last element aligned
LB_last,0.003629446029663086,timelog
LB_levels,0.03896848137535817,inversions-driven LB
LB_levels,0.00025773048400878906,timelog
simpl_BB,0.11404180526733398,timelog
LB_first,0.03763440860215054,min size first element aligned
LB_first,0.0003342628479003906,timelog
LB_last,0.23835125448028674,min size last element aligned
LB_last,0.0035626888275146484,timelog
LB_levels,0.13799283154121864,inversions-driven LB
LB_levels,0.0002536773681640625,timelog
simpl_BB,0.08550047874450684,timelog
LB_first,0.00045330915684496827,min size first element aligned
LB_first,0.0003161430358886719,timelog
LB_last,0.4900271985494107,min size last element aligned
LB_last,0.0036628246307373047,timelog
LB_levels,0.07524932003626474,inversions-driven LB
LB_levels,0.0002372264862060547,timelog
simpl_BB,0.10602259635925293,timelog
LB_first,0.025341130604288498,min size first element aligned
LB_first,0.0003228187561035156,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003657102584838867,timelog
LB_levels,0.13450292397660818,inversions-driven LB
LB_levels,0.0002295970916748047,timelog
simpl_BB,0.03991580009460449,timelog
LB_first,0.050243111831442464,min size first element aligned
LB_first,0.0003170967102050781,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003625154495239258,timelog
LB_levels,0.08752025931928688,inversions-driven LB
LB_levels,0.00024080276489257812,timelog
simpl_BB,0.06439709663391113,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00037598609924316406,timelog
LB_last,0.04717948717948718,min size last element aligned
LB_last,0.003618478775024414,timelog
LB_levels,0.12102564102564102,inversions-driven LB
LB_levels,0.00033283233642578125,timelog
simpl_BB,0.0729362964630127,timelog
LB_first,0.007689941556444171,min size first element aligned
LB_first,0.00031876564025878906,timelog
LB_last,0.44401722546908645,min size last element aligned
LB_last,0.003718137741088867,timelog
LB_levels,0.02245462934481698,inversions-driven LB
LB_levels,0.00026798248291015625,timelog
simpl_BB,0.09160518646240234,timelog
LB_first,0.008417508417508417,min size first element aligned
LB_first,0.00032639503479003906,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003730297088623047,timelog
LB_levels,0.08249158249158249,inversions-driven LB
LB_levels,0.00021791458129882812,timelog
simpl_BB,0.12493491172790527,timelog
LB_first,0.015113350125944584,min size first element aligned
LB_first,0.00042724609375,timelog
LB_last,0.26322418136020154,min size last element aligned
LB_last,0.003659963607788086,timelog
LB_levels,0.1309823677581864,inversions-driven LB
LB_levels,0.0002396106719970703,timelog
simpl_BB,0.07379388809204102,timelog
LB_first,0.014263074484944533,min size first element aligned
LB_first,0.00031685829162597656,timelog
LB_last,0.23692551505546752,min size last element aligned
LB_last,0.0037949085235595703,timelog
LB_levels,0.08240887480190175,inversions-driven LB
LB_levels,0.00022912025451660156,timelog
simpl_BB,0.06016349792480469,timelog
LB_first,0.0010351966873706005,min size first element aligned
LB_first,0.00041365623474121094,timelog
LB_last,0.2463768115942029,min size last element aligned
LB_last,0.0035445690155029297,timelog
LB_levels,0.14285714285714285,inversions-driven LB
LB_levels,0.00032973289489746094,timelog
simpl_BB,0.07975077629089355,timelog
LB_first,0.0436241610738255,min size first element aligned
LB_first,0.00038170814514160156,timelog
LB_last,0.13758389261744966,min size last element aligned
LB_last,0.0035822391510009766,timelog
LB_levels,0.06879194630872483,inversions-driven LB
LB_levels,0.0002396106719970703,timelog
simpl_BB,0.2458810806274414,timelog
LB_first,0.021621621621621623,min size first element aligned
LB_first,0.0004284381866455078,timelog
LB_last,0.08108108108108109,min size last element aligned
LB_last,0.003511190414428711,timelog
LB_levels,0.23243243243243245,inversions-driven LB
LB_levels,0.0002834796905517578,timelog
simpl_BB,0.08782505989074707,timelog
LB_first,0.05896043444530644,min size first element aligned
LB_first,0.0003178119659423828,timelog
LB_last,0.612878200155159,min size last element aligned
LB_last,0.0036127567291259766,timelog
LB_levels,0.08844065166795965,inversions-driven LB
LB_levels,0.00023245811462402344,timelog
simpl_BB,0.06325030326843262,timelog
LB_first,0.04169611307420495,min size first element aligned
LB_first,0.0003180503845214844,timelog
LB_last,0.018374558303886925,min size last element aligned
LB_last,0.004999637603759766,timelog
LB_levels,0.06925795053003533,inversions-driven LB
LB_levels,0.00025177001953125,timelog
simpl_BB,0.11494660377502441,timelog
LB_first,0.011100832562442183,min size first element aligned
LB_first,0.0003113746643066406,timelog
LB_last,0.2599444958371878,min size last element aligned
LB_last,0.003690958023071289,timelog
LB_levels,0.10083256244218317,inversions-driven LB
LB_levels,0.00021886825561523438,timelog
simpl_BB,0.0712442398071289,timelog
LB_first,0.009983361064891847,min size first element aligned
LB_first,0.0003256797790527344,timelog
LB_last,0.03993344425956739,min size last element aligned
LB_last,0.0035858154296875,timelog
LB_levels,0.09151414309484193,inversions-driven LB
LB_levels,0.00022029876708984375,timelog
simpl_BB,0.09545302391052246,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0003066062927246094,timelog
LB_last,0.029850746268656716,min size last element aligned
LB_last,0.0037484169006347656,timelog
LB_levels,0.11833688699360341,inversions-driven LB
LB_levels,0.00021028518676757812,timelog
simpl_BB,0.07470488548278809,timelog
LB_first,0.011188811188811189,min size first element aligned
LB_first,0.00030994415283203125,timelog
LB_last,0.06993006993006994,min size last element aligned
LB_last,0.0037279129028320312,timelog
LB_levels,0.16363636363636364,inversions-driven LB
LB_levels,0.0002124309539794922,timelog
simpl_BB,0.0730123519897461,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0002930164337158203,timelog
LB_last,0.23189287888009738,min size last element aligned
LB_last,0.0036134719848632812,timelog
LB_levels,0.08581862446743761,inversions-driven LB
LB_levels,0.000247955322265625,timelog
simpl_BB,0.06001687049865723,timelog
LB_first,0.007326007326007326,min size first element aligned
LB_first,0.00030684471130371094,timelog
LB_last,0.08424908424908426,min size last element aligned
LB_last,0.003693819046020508,timelog
LB_levels,0.1794871794871795,inversions-driven LB
LB_levels,0.00020551681518554688,timelog
simpl_BB,0.07138609886169434,timelog
LB_first,0.009852216748768473,min size first element aligned
LB_first,0.00030350685119628906,timelog
LB_last,0.06896551724137931,min size last element aligned
LB_last,0.003706693649291992,timelog
LB_levels,0.27586206896551724,inversions-driven LB
LB_levels,0.00018477439880371094,timelog
simpl_BB,0.10933494567871094,timelog
LB_first,0.01634320735444331,min size first element aligned
LB_first,0.0003943443298339844,timelog
LB_last,0.22676200204290092,min size last element aligned
LB_last,0.0038442611694335938,timelog
LB_levels,0.09499489274770173,inversions-driven LB
LB_levels,0.0002446174621582031,timelog
simpl_BB,0.08093905448913574,timelog
LB_first,0.04764890282131661,min size first element aligned
LB_first,0.0003218650817871094,timelog
LB_last,0.16865203761755485,min size last element aligned
LB_last,0.0037500858306884766,timelog
LB_levels,0.05078369905956113,inversions-driven LB
LB_levels,0.0002582073211669922,timelog
simpl_BB,0.05762457847595215,timelog
LB_first,0.005997001499250375,min size first element aligned
LB_first,0.0003120899200439453,timelog
LB_last,0.07196401799100449,min size last element aligned
LB_last,0.003667116165161133,timelog
LB_levels,0.12593703148425786,inversions-driven LB
LB_levels,0.000217437744140625,timelog
simpl_BB,0.0911722183227539,timelog
LB_first,0.005688282138794084,min size first element aligned
LB_first,0.0003314018249511719,timelog
LB_last,0.5278725824800911,min size last element aligned
LB_last,0.0035734176635742188,timelog
LB_levels,0.06939704209328783,inversions-driven LB
LB_levels,0.00026106834411621094,timelog
simpl_BB,0.06025981903076172,timelog
LB_first,0.0027247956403269754,min size first element aligned
LB_first,0.00031495094299316406,timelog
LB_last,0.08356039963669391,min size last element aligned
LB_last,0.0037124156951904297,timelog
LB_levels,0.09536784741144415,inversions-driven LB
LB_levels,0.0002262592315673828,timelog
simpl_BB,0.062316179275512695,timelog
LB_first,0.005734450816056462,min size first element aligned
LB_first,0.00031685829162597656,timelog
LB_last,0.5235994706660785,min size last element aligned
LB_last,0.0038678646087646484,timelog
LB_levels,0.05116894574327305,inversions-driven LB
LB_levels,0.0003094673156738281,timelog
simpl_BB,0.14869093894958496,timelog
LB_first,0.0017857142857142857,min size first element aligned
LB_first,0.0003056526184082031,timelog
LB_last,0.10357142857142858,min size last element aligned
LB_last,0.003844738006591797,timelog
LB_levels,0.06696428571428571,inversions-driven LB
LB_levels,0.00022721290588378906,timelog
simpl_BB,0.14879727363586426,timelog
LB_first,0.005361930294906166,min size first element aligned
LB_first,0.0003123283386230469,timelog
LB_last,0.24396782841823056,min size last element aligned
LB_last,0.003570079803466797,timelog
LB_levels,0.16085790884718498,inversions-driven LB
LB_levels,0.00021123886108398438,timelog
simpl_BB,0.06363105773925781,timelog
LB_first,0.0013440860215053765,min size first element aligned
LB_first,0.00037789344787597656,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003689289093017578,timelog
LB_levels,0.06384408602150538,inversions-driven LB
LB_levels,0.0003075599670410156,timelog
simpl_BB,0.06485772132873535,timelog
LB_first,0.001941747572815534,min size first element aligned
LB_first,0.0003123283386230469,timelog
LB_last,0.0854368932038835,min size last element aligned
LB_last,0.003637552261352539,timelog
LB_levels,0.1533980582524272,inversions-driven LB
LB_levels,0.00021791458129882812,timelog
simpl_BB,0.0564427375793457,timelog
LB_first,0.01564995209198339,min size first element aligned
LB_first,0.0003390312194824219,timelog
LB_last,0.22165442350686682,min size last element aligned
LB_last,0.0036122798919677734,timelog
LB_levels,0.038645800063877356,inversions-driven LB
LB_levels,0.00028395652770996094,timelog
simpl_BB,0.0805656909942627,timelog
LB_first,0.0043541364296081275,min size first element aligned
LB_first,0.0004401206970214844,timelog
LB_last,0.23076923076923078,min size last element aligned
LB_last,0.0035338401794433594,timelog
LB_levels,0.11611030478955008,inversions-driven LB
LB_levels,0.0003037452697753906,timelog
simpl_BB,0.0698249340057373,timelog
LB_first,0.0,min size first element aligned
LB_first,0.000286102294921875,timelog
LB_last,0.3073005093378608,min size last element aligned
LB_last,0.0036067962646484375,timelog
LB_levels,0.10526315789473684,inversions-driven LB
LB_levels,0.00022411346435546875,timelog
simpl_BB,0.04933619499206543,timelog
LB_first,0.004920049200492005,min size first element aligned
LB_first,0.0003266334533691406,timelog
LB_last,0.06027060270602706,min size last element aligned
LB_last,0.0036115646362304688,timelog
LB_levels,0.06027060270602706,inversions-driven LB
LB_levels,0.00023627281188964844,timelog
simpl_BB,0.04372048377990723,timelog
LB_first,0.002127659574468085,min size first element aligned
LB_first,0.00031375885009765625,timelog
LB_last,0.33404255319148934,min size last element aligned
LB_last,0.003671884536743164,timelog
LB_levels,0.12127659574468085,inversions-driven LB
LB_levels,0.00022840499877929688,timelog
simpl_BB,0.1395113468170166,timelog
LB_first,0.013333333333333334,min size first element aligned
LB_first,0.0003113746643066406,timelog
LB_last,0.47,min size last element aligned
LB_last,0.0036573410034179688,timelog
LB_levels,0.1,inversions-driven LB
LB_levels,0.0002129077911376953,timelog
simpl_BB,0.05037546157836914,timelog
LB_first,0.024472573839662448,min size first element aligned
LB_first,0.0003902912139892578,timelog
LB_last,0.13839662447257384,min size last element aligned
LB_last,0.0035948753356933594,timelog
LB_levels,0.09535864978902954,inversions-driven LB
LB_levels,0.000301361083984375,timelog
simpl_BB,0.18893814086914062,timelog
LB_first,0.037803780378037805,min size first element aligned
LB_first,0.0003154277801513672,timelog
LB_last,0.37443744374437443,min size last element aligned
LB_last,0.0036008358001708984,timelog
LB_levels,0.0999099909990999,inversions-driven LB
LB_levels,0.0002186298370361328,timelog
simpl_BB,0.07613706588745117,timelog
LB_first,0.06930693069306931,min size first element aligned
LB_first,0.00033283233642578125,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0036170482635498047,timelog
LB_levels,0.28217821782178215,inversions-driven LB
LB_levels,0.00018286705017089844,timelog
simpl_BB,0.08881282806396484,timelog
LB_first,0.0014245014245014246,min size first element aligned
LB_first,0.00030684471130371094,timelog
LB_last,0.12962962962962962,min size last element aligned
LB_last,0.0037374496459960938,timelog
LB_levels,0.20797720797720798,inversions-driven LB
LB_levels,0.00019931793212890625,timelog
simpl_BB,0.20933890342712402,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0002987384796142578,timelog
LB_last,0.5359327217125383,min size last element aligned
LB_last,0.0036911964416503906,timelog
LB_levels,0.14143730886850153,inversions-driven LB
LB_levels,0.00021576881408691406,timelog
simpl_BB,0.04842567443847656,timelog
LB_first,0.002628120893561104,min size first element aligned
LB_first,0.00030493736267089844,timelog
LB_last,0.09461235216819974,min size last element aligned
LB_last,0.003638029098510742,timelog
LB_levels,0.06438896189224705,inversions-driven LB
LB_levels,0.0002338886260986328,timelog
simpl_BB,0.0629265308380127,timelog
LB_first,0.0006906077348066298,min size first element aligned
LB_first,0.00030612945556640625,timelog
LB_last,0.0787292817679558,min size last element aligned
LB_last,0.0036797523498535156,timelog
LB_levels,0.09116022099447514,inversions-driven LB
LB_levels,0.0002391338348388672,timelog
simpl_BB,0.04196953773498535,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0003819465637207031,timelog
LB_last,0.2075654704170708,min size last element aligned
LB_last,0.003908634185791016,timelog
LB_levels,0.1338506304558681,inversions-driven LB
LB_levels,0.00023293495178222656,timelog
simpl_BB,0.07355546951293945,timelog
LB_first,0.0015698587127158557,min size first element aligned
LB_first,0.0003113746643066406,timelog
LB_last,0.4364207221350079,min size last element aligned
LB_last,0.003665924072265625,timelog
LB_levels,0.17111459968602827,inversions-driven LB
LB_levels,0.0002002716064453125,timelog
simpl_BB,0.04160284996032715,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0002880096435546875,timelog
LB_last,0.3534136546184739,min size last element aligned
LB_last,0.0039904117584228516,timelog
LB_levels,0.04899598393574297,inversions-driven LB
LB_levels,0.0002682209014892578,timelog
simpl_BB,0.06080913543701172,timelog
LB_first,0.001692047377326565,min size first element aligned
LB_first,0.0004298686981201172,timelog
LB_last,0.4230118443316413,min size last element aligned
LB_last,0.0035669803619384766,timelog
LB_levels,0.1353637901861252,inversions-driven LB
LB_levels,0.00024390220642089844,timelog
simpl_BB,0.047577619552612305,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00031280517578125,timelog
LB_last,0.1167929292929293,min size last element aligned
LB_last,0.0037097930908203125,timelog
LB_levels,0.08522727272727272,inversions-driven LB
LB_levels,0.00023508071899414062,timelog
simpl_BB,0.05493497848510742,timelog
LB_first,0.0041741204531902205,min size first element aligned
LB_first,0.00031638145446777344,timelog
LB_last,0.5223613595706619,min size last element aligned
LB_last,0.00360107421875,timelog
LB_levels,0.05307096004770424,inversions-driven LB
LB_levels,0.0002484321594238281,timelog
simpl_BB,0.07869458198547363,timelog
LB_first,0.03230148048452221,min size first element aligned
LB_first,0.0003192424774169922,timelog
LB_last,0.31561238223418575,min size last element aligned
LB_last,0.003655672073364258,timelog
LB_levels,0.06123822341857335,inversions-driven LB
LB_levels,0.0002770423889160156,timelog
simpl_BB,0.0799558162689209,timelog
LB_first,0.011329305135951661,min size first element aligned
LB_first,0.0003151893615722656,timelog
LB_last,0.22885196374622357,min size last element aligned
LB_last,0.0036776065826416016,timelog
LB_levels,0.05891238670694864,inversions-driven LB
LB_levels,0.00023889541625976562,timelog
simpl_BB,0.13438010215759277,timelog
LB_first,0.001053740779768177,min size first element aligned
LB_first,0.0003113746643066406,timelog
LB_last,0.1749209694415174,min size last element aligned
LB_last,0.0036258697509765625,timelog
LB_levels,0.1148577449947313,inversions-driven LB
LB_levels,0.0002288818359375,timelog
simpl_BB,0.074798583984375,timelog
LB_first,0.0010976948408342481,min size first element aligned
LB_first,0.00031065940856933594,timelog
LB_last,0.10647639956092206,min size last element aligned
LB_last,0.0036096572875976562,timelog
LB_levels,0.1394072447859495,inversions-driven LB
LB_levels,0.00022268295288085938,timelog
simpl_BB,0.07204127311706543,timelog
LB_first,0.01049317943336831,min size first element aligned
LB_first,0.0003361701965332031,timelog
LB_last,0.45540398740818466,min size last element aligned
LB_last,0.0036232471466064453,timelog
LB_levels,0.12696747114375656,inversions-driven LB
LB_levels,0.0002377033233642578,timelog
simpl_BB,0.07421445846557617,timelog
LB_first,0.0021482277121374865,min size first element aligned
LB_first,0.0003066062927246094,timelog
LB_last,0.15789473684210525,min size last element aligned
LB_last,0.003693103790283203,timelog
LB_levels,0.08270676691729323,inversions-driven LB
LB_levels,0.000240325927734375,timelog
simpl_BB,0.1794126033782959,timelog
LB_first,0.0176678445229682,min size first element aligned
LB_first,0.00031304359436035156,timelog
LB_last,0.22084805653710246,min size last element aligned
LB_last,0.0036950111389160156,timelog
LB_levels,0.22084805653710246,inversions-driven LB
LB_levels,0.00021076202392578125,timelog
simpl_BB,0.08057951927185059,timelog
LB_first,0.008415147265077139,min size first element aligned
LB_first,0.0003190040588378906,timelog
LB_last,0.34221598877980364,min size last element aligned
LB_last,0.0036690235137939453,timelog
LB_levels,0.08695652173913043,inversions-driven LB
LB_levels,0.0002522468566894531,timelog
simpl_BB,0.07728981971740723,timelog
LB_first,0.0019047619047619048,min size first element aligned
LB_first,0.00032901763916015625,timelog
LB_last,0.3904761904761905,min size last element aligned
LB_last,0.003592252731323242,timelog
LB_levels,0.259047619047619,inversions-driven LB
LB_levels,0.00020265579223632812,timelog
simpl_BB,0.05543947219848633,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00030493736267089844,timelog
LB_last,0.2639751552795031,min size last element aligned
LB_last,0.003657102584838867,timelog
LB_levels,0.16304347826086957,inversions-driven LB
LB_levels,0.0002105236053466797,timelog
simpl_BB,0.033560991287231445,timelog
LB_first,0.013761467889908258,min size first element aligned
LB_first,0.0003268718719482422,timelog
LB_last,0.3532110091743119,min size last element aligned
LB_last,0.003786325454711914,timelog
LB_levels,0.13302752293577982,inversions-driven LB
LB_levels,0.00019979476928710938,timelog
simpl_BB,0.0730142593383789,timelog
LB_first,0.0021008403361344537,min size first element aligned
LB_first,0.00031304359436035156,timelog
LB_last,0.46008403361344535,min size last element aligned
LB_last,0.003652334213256836,timelog
LB_levels,0.06372549019607843,inversions-driven LB
LB_levels,0.00023436546325683594,timelog
simpl_BB,0.10914421081542969,timelog
LB_first,0.054820415879017016,min size first element aligned
LB_first,0.0003147125244140625,timelog
LB_last,0.1323251417769376,min size last element aligned
LB_last,0.003650188446044922,timelog
LB_levels,0.14933837429111532,inversions-driven LB
LB_levels,0.0002200603485107422,timelog
simpl_BB,0.1624603271484375,timelog
LB_first,0.08535300316122234,min size first element aligned
LB_first,0.00031948089599609375,timelog
LB_last,0.2992623814541623,min size last element aligned
LB_last,0.0036852359771728516,timelog
LB_levels,0.07270811380400422,inversions-driven LB
LB_levels,0.00023746490478515625,timelog
simpl_BB,0.0665125846862793,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00030732154846191406,timelog
LB_last,0.3492537313432836,min size last element aligned
LB_last,0.0036363601684570312,timelog
LB_levels,0.10149253731343283,inversions-driven LB
LB_levels,0.00022459030151367188,timelog
simpl_BB,0.04184269905090332,timelog
LB_first,0.00980392156862745,min size first element aligned
LB_first,0.00033164024353027344,timelog
LB_last,0.17524509803921567,min size last element aligned
LB_last,0.0036263465881347656,timelog
LB_levels,0.03982843137254902,inversions-driven LB
LB_levels,0.00024509429931640625,timelog
simpl_BB,0.08922076225280762,timelog
LB_first,0.001026694045174538,min size first element aligned
LB_first,0.0003142356872558594,timelog
LB_last,0.18275154004106775,min size last element aligned
LB_last,0.0037496089935302734,timelog
LB_levels,0.13141683778234087,inversions-driven LB
LB_levels,0.0002276897430419922,timelog
simpl_BB,0.04600048065185547,timelog
LB_first,0.007075471698113208,min size first element aligned
LB_first,0.0003063678741455078,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003629922866821289,timelog
LB_levels,0.08254716981132075,inversions-driven LB
LB_levels,0.00020813941955566406,timelog
simpl_BB,0.06447148323059082,timelog
LB_first,0.00823045267489712,min size first element aligned
LB_first,0.0003094673156738281,timelog
LB_last,0.04938271604938271,min size last element aligned
LB_last,0.0036585330963134766,timelog
LB_levels,0.08641975308641975,inversions-driven LB
LB_levels,0.0002155303955078125,timelog
simpl_BB,0.1022348403930664,timelog
LB_first,0.001273074474856779,min size first element aligned
LB_first,0.00033092498779296875,timelog
LB_last,0.7033736473583705,min size last element aligned
LB_last,0.0036804676055908203,timelog
LB_levels,0.052196053469127944,inversions-driven LB
LB_levels,0.0002732276916503906,timelog
simpl_BB,0.1081533432006836,timelog
LB_first,0.01152542372881356,min size first element aligned
LB_first,0.0003216266632080078,timelog
LB_last,0.2861016949152542,min size last element aligned
LB_last,0.0037076473236083984,timelog
LB_levels,0.1288135593220339,inversions-driven LB
LB_levels,0.00021767616271972656,timelog
simpl_BB,0.11966681480407715,timelog
LB_first,0.033419023136246784,min size first element aligned
LB_first,0.0003371238708496094,timelog
LB_last,0.08226221079691516,min size last element aligned
LB_last,0.003607034683227539,timelog
LB_levels,0.2390745501285347,inversions-driven LB
LB_levels,0.00021696090698242188,timelog
simpl_BB,0.06445431709289551,timelog
LB_first,0.0026041666666666665,min size first element aligned
LB_first,0.00034332275390625,timelog
LB_last,0.046875,min size last element aligned
LB_last,0.0037178993225097656,timelog
LB_levels,0.19791666666666666,inversions-driven LB
LB_levels,0.00021409988403320312,timelog
simpl_BB,0.12185883522033691,timelog
LB_first,0.0018018018018018018,min size first element aligned
LB_first,0.00030994415283203125,timelog
LB_last,0.3981981981981982,min size last element aligned
LB_last,0.003659486770629883,timelog
LB_levels,0.11621621621621622,inversions-driven LB
LB_levels,0.00022745132446289062,timelog
simpl_BB,0.05301713943481445,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0003192424774169922,timelog
LB_last,0.03361344537815126,min size last element aligned
LB_last,0.0035932064056396484,timelog
LB_levels,0.18277310924369747,inversions-driven LB
LB_levels,0.0002117156982421875,timelog
simpl_BB,0.10784626007080078,timelog
LB_first,0.005956813104988831,min size first element aligned
LB_first,0.00031375885009765625,timelog
LB_last,0.3067758749069248,min size last element aligned
LB_last,0.003639698028564453,timelog
LB_levels,0.049143708116157855,inversions-driven LB
LB_levels,0.00026798248291015625,timelog
simpl_BB,0.0992887020111084,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0003032684326171875,timelog
LB_last,0.33872502378686964,min size last element aligned
LB_last,0.0036644935607910156,timelog
LB_levels,0.1779257849666984,inversions-driven LB
LB_levels,0.0002009868621826172,timelog
simpl_BB,0.08170723915100098,timelog
LB_first,0.004610951008645533,min size first element aligned
LB_first,0.0003123283386230469,timelog
LB_last,0.12622478386167146,min size last element aligned
LB_last,0.003599405288696289,timelog
LB_levels,0.08760806916426513,inversions-driven LB
LB_levels,0.00023102760314941406,timelog
simpl_BB,0.11590242385864258,timelog
LB_first,0.01015228426395939,min size first element aligned
LB_first,0.0003132820129394531,timelog
LB_last,0.02233502538071066,min size last element aligned
LB_last,0.0037102699279785156,timelog
LB_levels,0.06192893401015229,inversions-driven LB
LB_levels,0.0002493858337402344,timelog
simpl_BB,0.08422255516052246,timelog
LB_first,0.008017492711370262,min size first element aligned
LB_first,0.0003178119659423828,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003615856170654297,timelog
LB_levels,0.08819241982507289,inversions-driven LB
LB_levels,0.00021767616271972656,timelog
simpl_BB,0.09339737892150879,timelog
LB_first,0.0687732342007435,min size first element aligned
LB_first,0.00031566619873046875,timelog
LB_last,0.03345724907063197,min size last element aligned
LB_last,0.0035979747772216797,timelog
LB_levels,0.11152416356877323,inversions-driven LB
LB_levels,0.00028395652770996094,timelog
simpl_BB,0.18649053573608398,timelog
LB_first,0.0026109660574412533,min size first element aligned
LB_first,0.0004322528839111328,timelog
LB_last,0.34073107049608353,min size last element aligned
LB_last,0.003682851791381836,timelog
LB_levels,0.12402088772845953,inversions-driven LB
LB_levels,0.0002167224884033203,timelog
simpl_BB,0.05012106895446777,timelog
LB_first,0.02699228791773779,min size first element aligned
LB_first,0.00033354759216308594,timelog
LB_last,0.15038560411311053,min size last element aligned
LB_last,0.0037136077880859375,timelog
LB_levels,0.05784061696658098,inversions-driven LB
LB_levels,0.0002682209014892578,timelog
simpl_BB,0.19363713264465332,timelog
LB_first,0.009029345372460496,min size first element aligned
LB_first,0.0003097057342529297,timelog
LB_last,0.32505643340857787,min size last element aligned
LB_last,0.0036003589630126953,timelog
LB_levels,0.21218961625282168,inversions-driven LB
LB_levels,0.00021409988403320312,timelog
simpl_BB,0.052611351013183594,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0003161430358886719,timelog
